make -C bluesim --no-print-directory run
LD_PRELOAD=libSegFault.so SEGFAULT_USE_ALTSTACK=1 SEGFAULT_OUTPUT_NAME=bin/bsimexe-segv-output.txt  ./bin/ubuntu.exe ; retcode=$?; exit $retcode
Start testbench:
XsimTop starting
Request 00001138 000002cb
Request 0000113c 00000376
Request 00001140 000002cb
Request 00001144 000001ae
Request 00001148 0000019f
Request 0000114c 0000019f
Request 00001150 0000021a
Request 00001154 00000240
Request 00001158 000002bc
Request 0000115c 000002f9
Request 00001160 000002bc
Request 00001164 000000f1
Request 00001168 000000f1
Request 0000116c 000001de
Request 00001170 000001de
Request 00001174 000001de
Request 00001178 000001f3
Request 0000117c 000001f3
Request 00001180 000002b5
Request 00001184 00000193
Request 00001188 000001a0
Request 0000118c 000001a0
Request 00001190 000001a0
Request 00001194 000001bc
Request 00001198 00000128
Request 0000119c 000002a4
Request 000011a0 0000026c
Request 000011a4 0000026c
Request 000011a8 0000013d
Request 000011ac 000000e0
Request 000011b0 000000e0
Request 000011b4 0000015f
Request 000011b8 0000021c
Request 000011bc 0000021c
Request 000011c0 0000021c
Request 000011c4 00000120
Request 000011c8 000000a9
Request 000011cc 000000a9
Request 000011d0 0000020f
Request 000011d4 0000025e
Request 000011d8 0000020f
Request 000011dc 00000185
Request 000011e0 00000185
Request 000011e4 00000185
Request 000011e8 0000031c
Request 000011ec 000001c7
Request 000011f0 000002d0
Request 000011f4 000001c7
Request 000011f8 000002d0
Request 000011fc 0000016f
Request 00001200 000002e9
Request 00001204 0000016f
Request 00001208 00000166
Request 0000120c 00000166
Request 00001210 00000248
Request 00001214 00000248
Request 00001218 0000010f
Request 0000121c 0000010f
Request 00001220 00000355
Request 00001224 00000355
Request 00001228 00000314
Request 0000122c 00000193
Request 00001230 00000213
Request 00001234 00000205
Request 00001238 00000205
Request 0000123c 00000205
Request 00001240 000001cd
Request 00001244 0000022f
Request 00001248 000001cd
Request 0000124c 00000307
Request 00001250 00000166
Request 00001254 00000166
Request 00001258 0000014c
Request 0000125c 0000014c
Request 00001260 000002ac
Request 00001264 000002ac
Request 00001268 000002ac
Request 0000126c 00000256
Request 00001270 000001be
Request 00001274 0000008f
Request 00001278 00000137
Request 0000127c 0000007d
Request 00001280 00000137
Request 00001284 000002e7
Request 00001288 000002e7
Request 0000128c 000003a5
Request 00001290 0000022d
Request 00001294 0000031f
Request 00001298 0000022d
Request 0000129c 0000022d
Request 000012a0 0000022d
Request 000012a4 00000229
Request 000012a8 0000031c
Request 000012ac 00000288
Request 000012b0 00000288
Request 000012b4 00000288
Request 000012b8 0000037b
Request 000012bc 0000037b
Request 000012c0 0000029a
Request 000012c4 0000011f
Request 000012c8 00000202
Request 000012cc 00000031
Request 000012d0 00000202
Request 000012d4 00000056
Request 000012d8 0000022d
Request 000012dc 0000005f
Request 000012e0 00000355
Request 000012e4 000001b9
Request 000012e8 000001b9
Request 000012ec 000001b9
Request 000012f0 000001b8
Request 000012f4 0000024b
Request 000012f8 00000266
Request 000012fc 00000266
Request 00001300 0000018c
Request 00001304 0000017e
Request 00001308 00000118
Request 0000130c 00000118
Request 00001310 00000011
Request 00001314 00000328
Request 00001318 000000aa
Request 0000131c 00000333
Request 00001320 00000123
Request 00001324 00000158
Request 00001328 00000158
Request 0000132c 0000017c
Request 00001330 000001c2
Request 00001334 00000200
Request 00001338 00000200
Request 0000133c 00000200
Request 00001340 00000395
Request 00001344 00000395
Request 00001348 0000021b
Request 0000134c 0000021b
Request 00001350 00000328
Request 00001354 00000372
Request 00001358 00000377
Request 0000135c 00000372
Request 00001360 00000219
Request 00001364 00000219
Request 00001368 00000264
Request 0000136c 000002bd
Request 00001370 000002bd
Request 00001374 000002bd
Request 00001378 000001df
Request 0000137c 000001df
Request 00001380 000001df
Request 00001384 00000237
Request 00001388 00000097
Request 0000138c 00000016
Request 00001390 00000016
Request 00001394 00000238
Request 00001398 00000238
Request 0000139c 00000238
Request 000013a0 00000299
Request 000013a4 00000299
Request 000013a8 000001a7
Request 000013ac 000001a7
Request 000013b0 000001b2
Request 000013b4 000001b2
Request 000013b8 00000118
Request 000013bc 0000009e
Request 000013c0 00000118
Request 000013c4 00000054
Request 000013c8 0000018b
Request 000013cc 000000f7
Request 000013d0 000002b0
Request 000013d4 000000f7
Request 000013d8 000001dc
Request 000013dc 000001b3
Request 000013e0 000001dc
Request 000013e4 00000318
Request 000013e8 00000318
Request 000013ec 00000318
Request 000013f0 000002d9
Request 000013f4 000001e6
Request 000013f8 00000109
Request 000013fc 0000019e
Request 00001400 000000ec
Request 00001404 00000171
Request 00001408 000000ec
Request 0000140c 00000171
Request 00001410 000000d6
Request 00001414 00000206
Request 00001418 000000b4
Request 0000141c 00000206
Request 00001420 000001f7
Request 00001424 000002aa
Request 00001428 00000254
Request 0000142c 00000254
Request 00001430 0000011c
Request 00001434 00000108
Request 00001438 00000108
Request 0000143c 000001f3
Request 00001440 000001f3
Request 00001444 0000015a
Request 00001448 0000015a
Request 0000144c 00000257
Request 00001450 00000257
Request 00001454 000000d7
Request 00001458 000000d7
Request 0000145c 000002db
Request 00001460 000002db
Request 00001464 000002b0
Request 00001468 00000292
Request 0000146c 0000026b
Request 00001470 000000fb
Request 00001474 000000fb
Request 00001478 00000083
Request 0000147c 0000022b
Request 00001480 0000022b
Request 00001484 0000022b
Request 00001488 0000029b
Request 0000148c 00000210
Request 00001490 00000210
Request 00001494 00000210
Request 00001498 000001e7
Request 0000149c 000001e7
Request 000014a0 000001e7
Request 000014a4 000002f1
Request 000014a8 000002f1
Request 000014ac 0000011f
Request 000014b0 0000011f
Request 000014b4 00000272
Request 000014b8 00000272
Request 000014bc 00000130
Request 000014c0 0000000e
Request 000014c4 00000130
Request 000014c8 00000193
Request 000014cc 000002dd
Request 000014d0 00000193
Request 000014d4 000002dd
Request 000014d8 000002bf
Request 000014dc 000002bf
Request 000014e0 000002bf
Request 000014e4 000002d2
Request 000014e8 00000332
Request 000014ec 000002d2
Request 000014f0 00000196
Request 000014f4 00000196
Request 000014f8 0000036a
Request 000014fc 0000036a
Request 00001500 00000358
Request 00001504 000002ec
Request 00001508 000002ec
Request 0000150c 0000005b
Request 00001510 00000056
Request 00001514 0000005b
Request 00001518 0000017a
Request 0000151c 0000017a
Request 00001520 00000294
Request 00001524 00000069
Request 00001528 00000099
Request 0000152c 00000099
Request 00001530 00000099
Request 00001534 0000017d
Request 00001538 00000079
Request 0000153c 0000028b
Request 00001540 0000019c
Request 00001544 00000339
Request 00001548 0000019c
Request 0000154c 00000164
Request 00001550 000000ec
Request 00001554 00000094
Request 00001558 00000094
Request 0000155c 00000094
Request 00001560 000001a7
Request 00001564 0000008c
Request 00001568 000000d8
Request 0000156c 000000d8
Request 00001570 0000026d
Request 00001574 0000026d
Request 00001578 00000169
Request 0000157c 00000000
Request 00001580 deadbeef
Request 00001584 deadbeef
Request 00001588 deadbeef
Request 0000158c deadbeef
Request 00001590 deadbeef
Request 00001594 deadbeef
Request 00001598 deadbeef
Request 0000159c deadbeef
Request 000015a0 deadbeef
Request 000015a4 deadbeef
Request 000015a8 deadbeef
Request 000015ac deadbeef
Request 000015b0 deadbeef
Request 000015b4 deadbeef
Request 000015b8 deadbeef
Request 000015bc deadbeef
Request 000015c0 deadbeef
Request 000015c4 deadbeef
Request 000015c8 deadbeef
Request 000015cc deadbeef
Request 000015d0 deadbeef
Request 000015d4 deadbeef
Request 000015d8 deadbeef
Request 000015dc deadbeef
Request 000015e0 deadbeef
Request 000015e4 deadbeef
Request 000015e8 deadbeef
Request 000015ec deadbeef
Request 000015f0 deadbeef
Request 000015f4 deadbeef
Request 000015f8 deadbeef
Request 000015fc deadbeef
Request 00001600 deadbeef
Request 00001604 deadbeef
Request 00001608 deadbeef
Request 0000160c deadbeef
Request 00001610 deadbeef
Request 00001614 deadbeef
Request 00001618 deadbeef
Request 0000161c deadbeef
Request 00001620 deadbeef
Request 00001624 deadbeef
Request 00001628 deadbeef
Request 0000162c deadbeef
Request 00001630 deadbeef
Request 00001634 deadbeef
Request 00001638 deadbeef
Request 0000163c deadbeef
Request 00001640 deadbeef
Request 00001644 deadbeef
Request 00001648 deadbeef
Request 0000164c deadbeef
Request 00001650 deadbeef
Request 00001654 deadbeef
Request 00001658 deadbeef
Request 0000165c deadbeef
Request 00001660 deadbeef
Request 00001664 deadbeef
Request 00001668 deadbeef
Request 0000166c deadbeef
Request 00001670 deadbeef
Request 00001674 deadbeef
Request 00001678 deadbeef
Request 0000167c deadbeef
Request 00001680 deadbeef
Request 00001684 deadbeef
Request 00001688 deadbeef
Request 0000168c deadbeef
Request 00001690 deadbeef
Request 00001694 deadbeef
Request 00001698 deadbeef
Request 0000169c deadbeef
Request 000016a0 deadbeef
Request 000016a4 deadbeef
Request 000016a8 deadbeef
Request 000016ac deadbeef
Request 000016b0 deadbeef
Request 000016b4 deadbeef
Request 000016b8 deadbeef
Request 000016bc deadbeef
Request 000016c0 deadbeef
Request 000016c4 deadbeef
Request 000016c8 deadbeef
Request 000016cc deadbeef
Request 000016d0 deadbeef
Request 000016d4 deadbeef
Request 000016d8 deadbeef
Request 000016dc deadbeef
Request 000016e0 deadbeef
Request 000016e4 deadbeef
Request 000016e8 deadbeef
Request 000016ec deadbeef
Request 000016f0 deadbeef
Request 000016f4 deadbeef
Request 000016f8 deadbeef
Request 000016fc deadbeef
Request 00001700 deadbeef
Request 00001704 deadbeef
Request 00001708 deadbeef
Request 0000170c deadbeef
Request 00001710 deadbeef
Request 00001714 deadbeef
Request 00001718 deadbeef
Request 0000171c deadbeef
Request 00001720 deadbeef
Request 00001724 deadbeef
Request 00001728 deadbeef
Request 0000172c deadbeef
Request 00001730 deadbeef
Request 00001734 deadbeef
Request 00001738 deadbeef
Request 0000173c deadbeef
Request 00001740 deadbeef
Request 00001744 deadbeef
Request 00001748 deadbeef
Request 0000174c deadbeef
Request 00001750 deadbeef
Request 00001754 deadbeef
Request 00001758 deadbeef
Request 0000175c deadbeef
Request 00001760 deadbeef
Request 00001764 deadbeef
Request 00001768 deadbeef
Request 0000176c deadbeef
Request 00001770 deadbeef
Request 00001774 deadbeef
Request 00001778 deadbeef
Request 0000177c deadbeef
Request 00001780 deadbeef
Request 00001784 deadbeef
Request 00001788 deadbeef
Request 0000178c deadbeef
Request 00001790 deadbeef
Request 00001794 deadbeef
Request 00001798 deadbeef
Request 0000179c deadbeef
Request 000017a0 deadbeef
Request 000017a4 deadbeef
Request 000017a8 deadbeef
Request 000017ac deadbeef
Request 000017b0 deadbeef
Request 000017b4 deadbeef
Request 000017b8 deadbeef
Request 000017bc deadbeef
Request 000017c0 deadbeef
Request 000017c4 deadbeef
Request 000017c8 deadbeef
Request 000017cc deadbeef
Request 000017d0 deadbeef
Request 000017d4 deadbeef
Request 000017d8 deadbeef
Request 000017dc deadbeef
Request 000017e0 deadbeef
Request 000017e4 deadbeef
Request 000017e8 deadbeef
Request 000017ec deadbeef
Request 000017f0 deadbeef
Request 000017f4 deadbeef
Request 000017f8 deadbeef
Request 000017fc deadbeef
Request 00001800 deadbeef
Request 00001804 deadbeef
Request 00001808 deadbeef
Request 0000180c deadbeef
Request 00001810 deadbeef
Request 00001814 deadbeef
Request 00001818 deadbeef
Request 0000181c deadbeef
Request 00001820 deadbeef
Request 00001824 deadbeef
Request 00001828 deadbeef
Request 0000182c deadbeef
Request 00001830 deadbeef
Request 00001834 deadbeef
Request 00001838 deadbeef
Request 0000183c deadbeef
Request 00001840 deadbeef
Request 00001844 deadbeef
Request 00001848 deadbeef
Request 0000184c deadbeef
Request 00001850 deadbeef
Request 00001854 deadbeef
Request 00001858 deadbeef
Request 0000185c deadbeef
Request 00001860 deadbeef
Request 00001864 deadbeef
Request 00001868 deadbeef
Request 0000186c deadbeef
Request 00001870 deadbeef
Request 00001874 deadbeef
Request 00001878 deadbeef
Request 0000187c deadbeef
Request 00001880 deadbeef
Request 00001884 deadbeef
Request 00001888 deadbeef
Request 0000188c deadbeef
Request 00001890 deadbeef
Request 00001894 deadbeef
Request 00001898 deadbeef
Request 0000189c deadbeef
Request 000018a0 deadbeef
Request 000018a4 deadbeef
Request 000018a8 deadbeef
Request 000018ac deadbeef
Request 000018b0 deadbeef
Request 000018b4 deadbeef
Request 000018b8 deadbeef
Request 000018bc deadbeef
Request 000018c0 deadbeef
Request 000018c4 deadbeef
Request 000018c8 deadbeef
Request 000018cc deadbeef
Request 000018d0 deadbeef
Request 000018d4 deadbeef
Request 000018d8 deadbeef
Request 000018dc deadbeef
Request 000018e0 deadbeef
Request 000018e4 deadbeef
Request 000018e8 deadbeef
Request 000018ec deadbeef
Request 000018f0 deadbeef
Request 000018f4 deadbeef
Request 000018f8 deadbeef
Request 000018fc deadbeef
Request 00001900 deadbeef
Request 00001904 deadbeef
Request 00001908 deadbeef
Request 0000190c deadbeef
Request 00001910 deadbeef
Request 00001914 deadbeef
Request 00001918 deadbeef
Request 0000191c deadbeef
Request 00001920 deadbeef
Request 00001924 deadbeef
Request 00001928 deadbeef
Request 0000192c deadbeef
Request 00001930 deadbeef
Request 00001934 deadbeef
Request 00001938 deadbeef
Request 0000193c deadbeef
Request 00001940 deadbeef
Request 00001944 deadbeef
Request 00001948 deadbeef
Request 0000194c deadbeef
Request 00001950 deadbeef
Request 00001954 deadbeef
Request 00001958 deadbeef
Request 0000195c deadbeef
Request 00001960 deadbeef
Request 00001964 deadbeef
Request 00001968 deadbeef
Request 0000196c deadbeef
Request 00001970 deadbeef
Request 00001974 deadbeef
Request 00001978 deadbeef
Request 0000197c deadbeef
[init_xsim:61]
[init_xsim:61]
[init_xsim:61]
Processor startedDone memory initialization
Received software req to start pc

STARTING AT PC: 00000200
pc:00000200 inst:(00000093) expanded: addi r 1 = r 0 0x0

Cycle          0 ----------------------------------------------------
pc:00000204 inst:(00000113) expanded: addi r 2 = r 0 0x0

Cycle          1 ----------------------------------------------------
pc:00000208 inst:(00000193) expanded: addi r 3 = r 0 0x0

Cycle          2 ----------------------------------------------------
pc:0000020c inst:(00000213) expanded: addi r 4 = r 0 0x0

Cycle          3 ----------------------------------------------------
pc:00000210 inst:(00000293) expanded: addi r 5 = r 0 0x0

Cycle          4 ----------------------------------------------------
pc:00000214 inst:(00000313) expanded: addi r 6 = r 0 0x0

Cycle          5 ----------------------------------------------------
pc:00000218 inst:(00000393) expanded: addi r 7 = r 0 0x0

Cycle          6 ----------------------------------------------------
pc:0000021c inst:(00000413) expanded: addi r 8 = r 0 0x0

Cycle          7 ----------------------------------------------------
pc:00000220 inst:(00000493) expanded: addi r 9 = r 0 0x0

Cycle          8 ----------------------------------------------------
pc:00000224 inst:(00000513) expanded: addi r10 = r 0 0x0

Cycle          9 ----------------------------------------------------
pc:00000228 inst:(00000593) expanded: addi r11 = r 0 0x0

Cycle         10 ----------------------------------------------------
pc:0000022c inst:(00000613) expanded: addi r12 = r 0 0x0

Cycle         11 ----------------------------------------------------
pc:00000230 inst:(00000693) expanded: addi r13 = r 0 0x0

Cycle         12 ----------------------------------------------------
pc:00000234 inst:(00000713) expanded: addi r14 = r 0 0x0

Cycle         13 ----------------------------------------------------
pc:00000238 inst:(00000793) expanded: addi r15 = r 0 0x0

Cycle         14 ----------------------------------------------------
pc:0000023c inst:(00000813) expanded: addi r16 = r 0 0x0

Cycle         15 ----------------------------------------------------
pc:00000240 inst:(00000893) expanded: addi r17 = r 0 0x0

Cycle         16 ----------------------------------------------------
pc:00000244 inst:(00000913) expanded: addi r18 = r 0 0x0

Cycle         17 ----------------------------------------------------
pc:00000248 inst:(00000993) expanded: addi r19 = r 0 0x0

Cycle         18 ----------------------------------------------------
